id,@id,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,bench,bin,brand,brand:wikidata,bus,bus_stop,check_date:bin,check_date:lit,check_date:shelter,check_date:tactile_paving,covered,departures_board,description,former_name,highway,kerb,kerb:approach_aid,layer,level,lit,local_ref,material,name,name:en,name:es,network,network:short,network:wikidata,network:wikipedia,not:network:wikidata,note,opening_hours:covid19,operator,operator:short,operator:wikidata,operator:wikipedia,passenger_information_display,phone,public_transport,public_transport:version,ref,ref:signed,route,route_ref,seats,shade,shelter,source,source_ref,stop_id,surface,tactile_paving,towards,type,website,wheelchair,wheelchair:description,wikidata,wikipedia
node/933344231,node/933344231,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Sunset & Douglas,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/938551259,node/938551259,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Santa Monica & Wilcox,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/938551263,node/938551263,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Santa Monica & Las Palmas,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/938554858,node/938554858,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Santa Monica & Highland,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/938554862,node/938554862,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Santa Monica & Orange,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/939240766,node/939240766,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Willoughby,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/939240769,node/939240769,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,La Brea & Willoughby,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,"3652",,,,,,no,survey,,,,no,,,,,,,
node/939249687,node/939249687,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Melrose,,,"Metro Local;AVTA",,,,,,,"Metro;AVTA",,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/939272532,node/939272532,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 6th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/939272550,node/939272550,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 3rd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,survey,,,,,,,,,,,
node/939272555,node/939272555,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 4th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/939272570,node/939272570,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 1st,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"13641",,,,,,no,survey,,,,,,,,,,,
node/939272575,node/939272575,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 2nd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/939272581,node/939272581,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Beverly,,,"Metro Local;AVTA",,,,,,,"LACMTA;AVTA",,,,,,platform,,,,,,,,yes,survey,,,,,,,,,,,
node/939272596,node/939272596,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Rosewood,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/939272603,node/939272603,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Oakwood,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/940358501,node/940358501,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Dockweiler,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/940358506,node/940358506,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Edgewood,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,survey,,,,,,,,,,,
node/940358512,node/940358512,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Olympic,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/940358519,node/940358519,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 9th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/940358523,node/940358523,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 8th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/940376381,node/940376381,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Venice,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"212;312",,,yes,survey,,,,no,,,,,,,
node/940376389,node/940376389,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Washington,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"212;312",,,yes,survey,,,,no,,,,,,,
node/940376405,node/940376405,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 21st,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"212",,,no,survey,,,,,,,,,,,
node/940376418,node/940376418,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 23rd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"212",,,no,survey,,,,no,,,,,,,
node/940376466,node/940376466,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Pico,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,"212;312",,,yes,survey,,,,no,,,,,,,
node/940376497,node/940376497,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & San Vicente,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,"212",,,yes,survey,,,,,,,,,,,
node/957098898,node/957098898,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Ventura,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,"230",,,yes,,,,,,,,,yes,,,
node/957098903,node/957098903,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"230",,,,,survey,,,,,,,,,,,
node/957098904,node/957098904,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"230",,,,,survey,,,,,,,,,,,
node/957098907,node/957098907,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"230",,,,,,,,,,,,,,,,
node/957101357,node/957101357,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,750 rapid,,,,yes,,,,,,,,,,,,
node/957109319,node/957109319,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/957109322,node/957109322,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/976575763,node/976575763,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"163; 363",,,,,,,,,,,,,,,,
node/976575774,node/976575774,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"163",,,,,,,,,,,,,,,,
node/994845206,node/994845206,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/1031001120,node/1031001120,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"625",,,,,survey,,,,,,,,,,,
node/1031001134,node/1031001134,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"625",,,,,survey,,,,,,,,,,,
node/1031001162,node/1031001162,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"625",,,,,survey,,,,,,,,,,,
node/1031001175,node/1031001175,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,"625",,,,,survey,,,,,,,,,,,
node/1031049067,node/1031049067,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,LACMTA,,,,,,platform,,,,,,,,yes,survey,,,,,,,,,,,
node/1033410779,node/1033410779,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester / Falmouth,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"7799",,,"115",,,yes,survey,,,,,,,,,,,
node/1033410790,node/1033410790,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester / Gulana,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"7800",,,"115",,,no,survey,,,,,,,,,,,
node/1033410824,node/1033410824,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester / Tuscany,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"3130",,,"115",,,yes,survey,,,,,,,,,,,
node/1033431825,node/1033431825,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Cahuenga & Iris,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,local_knowledge,,,,,,,,,,,
node/1041286781,node/1041286781,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,San Fernando & Edward,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,"90;91;94",,,,no,survey,,,,no,,,,,,,
node/1068119264,node/1068119264,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Sunset & Gower,,,"DASH;DASH Counterclockwise",,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,"2669",,,,,,no,,,,,,,,,,,,
node/1080986142,node/1080986142,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Sunset & Gower,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1140320545,node/1140320545,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Cesar E Chavez & Vignes,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,"03103",,,"70;78;79;106",,,yes,,,,,,,,,,,,
node/1145238855,node/1145238855,,,,,,,yes,,,,yes,,,,,,,yes,,,bus_stop,,,,,,,,Colorado & Eagle Rock,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1145239255,node/1145239255,,,,,,,yes,yes,,,yes,,,,,,,yes,,,bus_stop,,,,,,,,Colorado & Eagle Rock,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,no,,,,,,,
node/1145239907,node/1145239907,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Colorado & Ellenwood,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1145240010,node/1145240010,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Colorado & Ellenwood,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/1145240032,node/1145240032,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Colorado & El Rio,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/1145240235,node/1145240235,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Colorado & Maywood,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/1270766761,node/1270766761,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vine & De Longpre,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/1274361000,node/1274361000,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Cahuenga & Franklin,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,survey,,,,,,,,,,,
node/1282317045,node/1282317045,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,101 & Western,,,Commuter Express,,Q112028995,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,,,,,,,,,,,,,
node/1371451804,node/1371451804,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/1371451805,node/1371451805,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1372964902,node/1372964902,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Cal State LA,,,,,,,,,,LACMTA,,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/1376356001,node/1376356001,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Figueroa/Harbor Freeway,,,"Metro Local;Torrance Transit;GTrans",,"Q77610;Q7826932;Q5522428",,,,,"Los Angeles County Metropolitan Transportation Authority;City of Gardena",,"Q3259702;Q846409",,,,platform,,,,,"81",,,,,,,,,,,,,,,
node/1376437726,node/1376437726,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Figueroa & Imperial,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"45;120;127",,,yes,,,,,,,,,,,,
node/1376451994,node/1376451994,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Flower Street & 7th Street,,,"Metro Express;Torrance Transit;OC Bus;Commuter Express",,"Q77610;Q7826932;Q7099595","en:Los Angeles Metro Bus;en:Torrance Transit;en:Orange County Transportation Authority",,,,"Los Angeles County Metropolitan Transportation Authority;Orange County Transportation Authority;Los Angeles Department of Transportation",OCTA,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,,,,,,,,,,,,,
node/1376454268,node/1376454268,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Figueroa Street & 7th Street,,,"Foothill Transit;Metro Express;OC Bus;Torrance Transit;Big Blue Bus;Antelope Valley Transit Authority;Santa Clarita Transit;Commuter Express;Big Blue Bus",AVTA,"Q5466493;Q77610;Q7099595;Q7826932;Q4905149;Q4771209;Q5123908","en:Foothill Transit;en:Los Angeles Metro Bus;en:Orange County Transportation Authority;en:Torrance Transit;en:Big Blue Bus;en:Antelope Valley Transit Authority;en:City of Santa Clarita Transit",,,,"Los Angeles County Metropolitan Transportation Authority;Orange County Transportation Authority;Los Angeles Department of Transportation",OCTA,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,,,,,,,,,,,,,
node/1378069416,node/1378069416,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Foothill Transit 481,,,Foothill Transit,,Q5466493,en:Foothill Transit,,,,Foothill Transit,,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/1384786307,node/1384786307,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Crenshaw & Martin Luther King Junior,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"210",,,no,,,,,,,,,,,,
node/1384786310,node/1384786310,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Crenshaw & Martin Luther King Junior,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"210",,,no,,,,,,,,,,,,
node/1419803117,node/1419803117,,,,,,,no,,,,yes,,,,,,,no,,,bus_stop,,,,,,,,Palms & Exposition (Palms Station),,,Big Blue Bus,,Q4905149,en:Big Blue Bus,,,,Big Blue Bus,,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1419803119,node/1419803119,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Motor & Palms,,,Culver CityBus,,Q5193719,en:Culver CityBus,,,,Culver City Bus,,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1419803121,node/1419803121,,,,,,,yes,yes,,,yes,,,,,,,,Culver City 3,,bus_stop,,,,,,,,National & Motor,,,Culver CityBus,,Q5193719,en:Culver CityBus,,,,Culver CityBus,,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1419803123,node/1419803123,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Palms & Motor,,,"Big Blue Bus;Culver CityBus",,"Q4905149;Q5193719","en:Big Blue Bus;en:Culver CityBus",,,,"Big Blue Bus;Culver CityBus",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1419803124,node/1419803124,,,,,,,yes,,,,yes,,,,,,,realtime,,,bus_stop,,,,,,,,Overland & Palms,,,"Big Blue Bus;Culver CityBus",,"Q4905149;Q5193719",,,,,City of Santa Monica,,Q47164,,,,platform,,"2570",,,,,,no,,,,,,,,,,,,
node/1419803127,node/1419803127,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Westwood & National,,,"Big Blue Bus;Culver CityBus",,"Q4905149;Q5193719","en:Big Blue Bus;en:Culver CityBus",,,,"Big Blue Bus;Culver CityBus",,Q4905149,,,,platform,,"2408",,,,,,no,,,,,,,,,,,,
node/1419803129,node/1419803129,,,,,,,no,yes,,,yes,,,,,,,realtime,,,bus_stop,,,,,,,,National & Exposition (Palms Station),,,Big Blue Bus,,Q4905149,en:Big Blue Bus,,,,Big Blue Bus,,,,,,platform,,"2823",,,,,,no,,,,,,,,,,,,
node/1419803130,node/1419803130,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,National & Overland,,,"Culver CityBus;Commuter Express",,"Q5193719;Q112028995",en:Culver CityBus,,,,"Culver CityBus;Los Angeles Department of Transportation",,Q3259703,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/1419803131,node/1419803131,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Palms & Jasmine,,,Big Blue Bus,,Q4905149,en:Big Blue Bus,,,,Big Blue Bus,,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1419803135,node/1419803135,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Palms & Jasmine,,,Big Blue Bus,,Q4905149,en:Big Blue Bus,,,,Big Blue Bus,,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1419803136,node/1419803136,,,,,,,yes,,,,yes,,,,,,,realtime,,,bus_stop,,,,,,,,Westwood & National,,,"Big Blue Bus;Culver CityBus",,"Q4905149;Q5193719","en:Big Blue Bus;en:Culver CityBus",,,,"Big Blue Bus;Culver CityBus",,Q4905149,,,,platform,,"2387",,,,,,no,,,,,,,,,,,,
node/1419803137,node/1419803137,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Palms & Motor,,,Big Blue Bus,,Q4905149,en:Big Blue Bus,,,,Big Blue Bus,,,,,,platform,,"2501",,,,,,no,,,,,,,,,,,,
node/1419803141,node/1419803141,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,National Place & Overland,,,"Big Blue Bus;Culver CityBus",,"Q4905149;Q5193719","en:Big Blue Bus;en:Culver CityBus",,,,"Big Blue Bus;Culver CityBus",,Q4905149,,,,platform,,"2568",,,,,,no,,,,,,,,,,,,
node/1424377602,node/1424377602,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester & Avalon,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,"115;305",,,,no,,,,,,,,,,,,
node/1424377852,node/1424377852,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester & Main,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"111",,,yes,,,,,,,,,,,,
node/1424377917,node/1424377917,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester & Broadway,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1424378022,node/1424378022,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester & Harbor Transitway,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/1424378031,node/1424378031,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manchester & Harbor Transitway,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1488571303,node/1488571303,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Main & Griffin,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"76",,,yes,,,,,,,,,,,,
node/1595719458,node/1595719458,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Main & Grand,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/1738802908,node/1738802908,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Spring & 4th,,,"Metro Local;DASH",,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,,,,,,,,,,,,,
node/1788089965,node/1788089965,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 1st,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/1792548371,node/1792548371,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Motor & Venice,,,Culver CityBus,,Q5193719,en:Culver CityBus,,,,Culver CityBus,,,,,,platform,,,,,,,,yes,,,,,,,,,,,,
